id,brand,supplier_sku,title,finish,construction,status,width_mm,height_mm,depth_mm,model_url,source_url,review_reasons
bvc-4252,Blue Valley,W642-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=42&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4251,Blue Valley,W642-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=42&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4250,Blue Valley,W636-WS,Wall Filler,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=36&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4249,Blue Valley,W636-NO,Wall Filler,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=36&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4248,Blue Valley,W636-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=36&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4247,Blue Valley,W636-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=36&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4246,Blue Valley,W630-WS,Wall Filler,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=30&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4245,Blue Valley,W630-NO,Wall Filler,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=30&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4244,Blue Valley,W630-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=30&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4243,Blue Valley,W630-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=6&attribute_pa_height=30&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4242,Blue Valley,W342-WS,Wall Filler,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=42&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4241,Blue Valley,W342-NO,Wall Filler,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=42&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4240,Blue Valley,W342-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=42&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4239,Blue Valley,W342-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=42&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4238,Blue Valley,W336-WS,Wall Filler,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=36&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4237,Blue Valley,W336-NO,Wall Filler,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=36&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4236,Blue Valley,W336-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=36&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4235,Blue Valley,W336-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=36&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4234,Blue Valley,W330-WS,Wall Filler,White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=30&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4233,Blue Valley,W330-NO,Wall Filler,Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=30&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4232,Blue Valley,W330-GW,Wall Filler,Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=30&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4231,Blue Valley,W330-DW,Wall Filler,Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/wall-filler/?attribute_pa_width=3-inches&attribute_pa_height=30&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4105,Blue Valley,Closet-LED-Side-Panels-24D-SP-LED-PW,Closet LED Side Panels (2 in Pack),PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4104,Blue Valley,Closet-LED-Side-Panels-24D-SP-LED-LO,Closet LED Side Panels (2 in Pack),Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4103,Blue Valley,Closet-LED-Side-Panels-24D-SP-LED-KO,Closet LED Side Panels (2 in Pack),Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4102,Blue Valley,Closet-LED-Side-Panels-16D-SP-LED-PW,Closet LED Side Panels (2 in Pack),PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4101,Blue Valley,Closet-LED-Side-Panels-16D-SP-LED-LO,Closet LED Side Panels (2 in Pack),Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4100,Blue Valley,Closet-LED-Side-Panels-16D-SP-LED-KO,Closet LED Side Panels (2 in Pack),Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-led-side-panels/?attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4092,Blue Valley,REP9625-WS,Refrigerator End Panels (REP),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=96&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4091,Blue Valley,REP9625-NO,Refrigerator End Panels (REP),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=96&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4090,Blue Valley,REP9625-GW,Refrigerator End Panels (REP),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=96&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4089,Blue Valley,REP9625,Refrigerator End Panels (REP),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=96&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4088,Blue Valley,REP9025-WS,Refrigerator End Panels (REP),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=90&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4087,Blue Valley,REP9025-NO,Refrigerator End Panels (REP),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=90&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4086,Blue Valley,REP9025-GW,Refrigerator End Panels (REP),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=90&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4085,Blue Valley,REP9025,Refrigerator End Panels (REP),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=90&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4084,Blue Valley,REP8425-WS,Refrigerator End Panels (REP),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=84-h&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4083,Blue Valley,REP8425-NO,Refrigerator End Panels (REP),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=84-h&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4082,Blue Valley,REP8425-GW,Refrigerator End Panels (REP),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=84-h&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4081,Blue Valley,REP8425,Refrigerator End Panels (REP),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/refrigerator-end-panels-rep/?attribute_pa_height=84-h&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4079,Blue Valley,B3621-WS,Base Finished Gable Panel (Deco Side Panel),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=36-w&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4078,Blue Valley,B3621-NO,Base Finished Gable Panel (Deco Side Panel),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=36-w&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4077,Blue Valley,B3621-GW,Base Finished Gable Panel (Deco Side Panel),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=36-w&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4076,Blue Valley,B3621-DW,Base Finished Gable Panel (Deco Side Panel),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=36-w&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4064,Blue Valley,B2621-WS,Base Finished Gable Panel (Deco Side Panel),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=26-3-16&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4063,Blue Valley,B2621-NO,Base Finished Gable Panel (Deco Side Panel),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=26-3-16&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4062,Blue Valley,B2621-GW,Base Finished Gable Panel (Deco Side Panel),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=26-3-16&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4061,Blue Valley,B2621-DW,Base Finished Gable Panel (Deco Side Panel),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=26-3-16&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4060,Blue Valley,B2521-WS,Base Finished Gable Panel (Deco Side Panel),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=25-3-16&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4059,Blue Valley,B2521-NO,Base Finished Gable Panel (Deco Side Panel),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=25-3-16&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4058,Blue Valley,B2521-GW,Base Finished Gable Panel (Deco Side Panel),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=25-3-16&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4057,Blue Valley,B2521-DW,Base Finished Gable Panel (Deco Side Panel),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=25-3-16&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4056,Blue Valley,B2221-WS,Base Finished Gable Panel (Deco Side Panel),White shaker,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=22-3-16&attribute_pa_color=ws,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4055,Blue Valley,B2221-NO,Base Finished Gable Panel (Deco Side Panel),Natural Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=22-3-16&attribute_pa_color=oak-2,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4054,Blue Valley,B2221-GW,Base Finished Gable Panel (Deco Side Panel),Gloss White,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=22-3-16&attribute_pa_color=gw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4053,Blue Valley,B2221-DW,Base Finished Gable Panel (Deco Side Panel),Dark Walnut,,specification_review,,,,,https://bluevalleycabinets.ca/product/base-finished-gable-panel-deco-side-panel/?attribute_pa_width=22-3-16&attribute_pa_color=dw,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4045,Blue Valley,S36ER-PW,Closet Corner Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=premium-white&attribute_pa_width=36-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4044,Blue Valley,S36ER-LO,Closet Corner Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=light-oak&attribute_pa_width=36-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4043,Blue Valley,S36ER,Closet Corner Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=kansas-oak&attribute_pa_width=36-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4042,Blue Valley,S30ER-PW,Closet Corner Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=premium-white&attribute_pa_width=30-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4041,Blue Valley,S30ER-LO,Closet Corner Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=light-oak&attribute_pa_width=30-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4040,Blue Valley,S30ER,Closet Corner Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-corner-shelf/?attribute_pa_color=kansas-oak&attribute_pa_width=30-w,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4033,Blue Valley,S36D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4032,Blue Valley,S36D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4031,Blue Valley,S36D,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4030,Blue Valley,S36-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4029,Blue Valley,S36-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4028,Blue Valley,S36,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=36-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4027,Blue Valley,S30D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4026,Blue Valley,S30D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4025,Blue Valley,S30D,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4024,Blue Valley,S30-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4023,Blue Valley,S30-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4022,Blue Valley,S30,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=30-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4021,Blue Valley,S24D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4020,Blue Valley,S24D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4019,Blue Valley,S24D,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4018,Blue Valley,S24-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4017,Blue Valley,S24-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4016,Blue Valley,S24,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=24-width&attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4015,Blue Valley,S21D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4014,Blue Valley,S21D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4013,Blue Valley,S21D,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4012,Blue Valley,S21-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4011,Blue Valley,S21-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4010,Blue Valley,S21,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=21-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4009,Blue Valley,S18D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4008,Blue Valley,S18D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4007,Blue Valley,S18D,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=24-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4006,Blue Valley,S18-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4005,Blue Valley,S18-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4004,Blue Valley,S18,Closet Shelf,Kansas Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=18-w&attribute_pa_depth=15-5-8-depth&attribute_pa_color=kansas-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4003,Blue Valley,S15D-PW,Closet Shelf,PREMIUM WHITE,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=15-4&attribute_pa_depth=24-depth&attribute_pa_color=premium-white,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
bvc-4002,Blue Valley,S15D-LO,Closet Shelf,Light Oak,,specification_review,,,,,https://bluevalleycabinets.ca/product/closet-shelf/?attribute_pa_width=15-4&attribute_pa_depth=24-depth&attribute_pa_color=light-oak,Assembled W/H/D and configuration require further verification; shipping units are not used as cabinet measurements
